# x	y	u	v	flags	mask
1.4063e-03	7.0313e-04	4.4566e+01	2.1597e+01	0.0000e+00	0.0000e+00
1.6406e-03	7.0313e-04	4.4597e+01	2.1607e+01	0.0000e+00	0.0000e+00
1.8750e-03	7.0313e-04	4.4560e+01	2.1621e+01	0.0000e+00	0.0000e+00
2.1094e-03	7.0313e-04	4.3778e+01	2.1459e+01	1.0000e+00	0.0000e+00
2.3438e-03	7.0313e-04	4.3530e+01	2.1596e+01	0.0000e+00	0.0000e+00
2.5781e-03	7.0313e-04	4.2734e+01	2.0819e+01	0.0000e+00	0.0000e+00
2.8125e-03	7.0313e-04	4.2004e+01	1.9961e+01	0.0000e+00	0.0000e+00
3.0469e-03	7.0313e-04	3.0781e+01	2.0424e+01	0.0000e+00	0.0000e+00
3.2813e-03	7.0313e-04	2.0627e+01	2.1756e+01	0.0000e+00	0.0000e+00
3.5156e-03	7.0313e-04	1.5563e+01	2.2416e+01	0.0000e+00	0.0000e+00
3.7500e-03	7.0313e-04	1.6213e+01	2.1649e+01	1.0000e+00	0.0000e+00
3.9844e-03	7.0313e-04	1.4714e+01	2.1717e+01	0.0000e+00	0.0000e+00
4.2188e-03	7.0313e-04	1.4690e+01	2.1590e+01	0.0000e+00	0.0000e+00
4.4531e-03	7.0313e-04	1.4760e+01	2.1503e+01	0.0000e+00	0.0000e+00
4.6875e-03	7.0313e-04	1.4655e+01	2.1566e+01	0.0000e+00	0.0000e+00
4.9219e-03	7.0313e-04	1.4804e+01	2.1651e+01	1.0000e+00	0.0000e+00
5.1563e-03	7.0313e-04	1.4885e+01	2.1615e+01	0.0000e+00	0.0000e+00
5.3906e-03	7.0313e-04	1.4859e+01	2.1598e+01	0.0000e+00	0.0000e+00
5.6250e-03	7.0313e-04	1.4827e+01	2.1651e+01	1.0000e+00	0.0000e+00
5.8594e-03	7.0313e-04	1.4923e+01	2.1436e+01	0.0000e+00	0.0000e+00
6.0938e-03	7.0313e-04	1.4833e+01	2.1357e+01	0.0000e+00	0.0000e+00
6.3281e-03	7.0313e-04	1.4853e+01	2.1539e+01	1.0000e+00	0.0000e+00
6.5625e-03	7.0313e-04	1.4879e+01	2.1496e+01	1.0000e+00	0.0000e+00
6.7969e-03	7.0313e-04	1.4945e+01	2.1482e+01	1.0000e+00	0.0000e+00
7.0313e-03	7.0313e-04	1.4963e+01	2.1470e+01	1.0000e+00	0.0000e+00
7.2656e-03	7.0313e-04	1.5614e+01	2.1249e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.6875e-04	4.4638e+01	2.1595e+01	1.0000e+00	0.0000e+00
4.6875e-04	4.6875e-04	4.4808e+01	2.1586e+01	0.0000e+00	0.0000e+00
7.0313e-04	4.6875e-04	4.4657e+01	2.1613e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.6875e-04	4.4713e+01	2.1580e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.6875e-04	4.4608e+01	2.1635e+01	1.0000e+00	0.0000e+00
1.4063e-03	4.6875e-04	4.4587e+01	2.1659e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.6875e-04	4.4506e+01	2.1651e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.6875e-04	4.4445e+01	2.1682e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.6875e-04	4.4234e+01	2.1576e+01	0.0000e+00	0.0000e+00
2.3438e-03	4.6875e-04	4.3941e+01	2.1355e+01	0.0000e+00	0.0000e+00
2.5781e-03	4.6875e-04	3.9550e+01	2.1047e+01	1.0000e+00	0.0000e+00
2.8125e-03	4.6875e-04	3.4868e+01	2.1000e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.6875e-04	2.7680e+01	2.0271e+01	0.0000e+00	0.0000e+00
3.2813e-03	4.6875e-04	1.8594e+01	2.2012e+01	0.0000e+00	0.0000e+00
3.5156e-03	4.6875e-04	1.5190e+01	2.2841e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.6875e-04	1.4828e+01	2.1759e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.6875e-04	1.5110e+01	2.1813e+01	1.0000e+00	0.0000e+00
4.2188e-03	4.6875e-04	1.4739e+01	2.1701e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.6875e-04	1.4793e+01	2.1769e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.6875e-04	1.4769e+01	2.1549e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.6875e-04	1.4815e+01	2.1660e+01	1.0000e+00	0.0000e+00
5.1563e-03	4.6875e-04	1.4805e+01	2.1619e+01	0.0000e+00	0.0000e+00
5.3906e-03	4.6875e-04	1.4811e+01	2.1632e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.6875e-04	1.4845e+01	2.1592e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.6875e-04	1.4854e+01	2.1650e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.6875e-04	1.4888e+01	2.1461e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.6875e-04	1.4957e+01	2.1503e+01	0.0000e+00	0.0000e+00
6.5625e-03	4.6875e-04	1.4837e+01	2.1493e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.6875e-04	1.4906e+01	2.1562e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.6875e-04	1.4976e+01	2.1462e+01	1.0000e+00	0.0000e+00
7.2656e-03	4.6875e-04	1.5179e+01	2.1414e+01	0.0000e+00	0.0000e+00
2.3438e-04	2.3438e-04	4.4672e+01	2.1596e+01	1.0000e+00	0.0000e+00
4.6875e-04	2.3438e-04	4.4673e+01	2.1628e+01	1.0000e+00	0.0000e+00
7.0313e-04	2.3438e-04	4.4671e+01	2.1624e+01	1.0000e+00	0.0000e+00
9.3750e-04	2.3438e-04	4.4695e+01	2.2124e+01	0.0000e+00	0.0000e+00
1.1719e-03	2.3438e-04	4.4611e+01	2.1654e+01	1.0000e+00	0.0000e+00
1.4063e-03	2.3438e-04	4.4584e+01	2.1690e+01	1.0000e+00	0.0000e+00
1.6406e-03	2.3438e-04	4.4346e+01	2.1792e+01	0.0000e+00	0.0000e+00
1.8750e-03	2.3438e-04	4.4549e+01	2.2040e+01	0.0000e+00	0.0000e+00
2.1094e-03	2.3438e-04	4.4323e+01	2.1943e+01	0.0000e+00	0.0000e+00
2.3438e-03	2.3438e-04	4.3613e+01	2.1395e+01	0.0000e+00	0.0000e+00
2.5781e-03	2.3438e-04	4.3950e+01	2.1208e+01	0.0000e+00	0.0000e+00
2.8125e-03	2.3438e-04	3.4180e+01	2.1043e+01	1.0000e+00	0.0000e+00
3.0469e-03	2.3438e-04	2.7569e+01	2.0751e+01	0.0000e+00	0.0000e+00
3.2813e-03	2.3438e-04	1.9203e+01	2.1000e+01	0.0000e+00	0.0000e+00
3.5156e-03	2.3438e-04	1.5315e+01	2.2471e+01	0.0000e+00	0.0000e+00
3.7500e-03	2.3438e-04	1.6017e+01	2.1881e+01	1.0000e+00	0.0000e+00
3.9844e-03	2.3438e-04	1.4884e+01	2.1810e+01	0.0000e+00	0.0000e+00
4.2188e-03	2.3438e-04	1.4956e+01	2.1708e+01	1.0000e+00	0.0000e+00
4.4531e-03	2.3438e-04	1.4788e+01	2.1684e+01	1.0000e+00	0.0000e+00
4.6875e-03	2.3438e-04	1.4846e+01	2.1845e+01	0.0000e+00	0.0000e+00
4.9219e-03	2.3438e-04	1.4816e+01	2.1681e+01	1.0000e+00	0.0000e+00
5.1563e-03	2.3438e-04	1.4832e+01	2.1682e+01	1.0000e+00	0.0000e+00
5.3906e-03	2.3438e-04	1.5010e+01	2.2157e+01	0.0000e+00	0.0000e+00
5.6250e-03	2.3438e-04	1.4870e+01	2.1709e+01	1.0000e+00	0.0000e+00
5.8594e-03	2.3438e-04	1.4908e+01	2.2348e+01	0.0000e+00	0.0000e+00
6.0938e-03	2.3438e-04	1.4898e+01	2.2105e+01	0.0000e+00	0.0000e+00
6.3281e-03	2.3438e-04	1.4884e+01	2.1576e+01	1.0000e+00	0.0000e+00
6.5625e-03	2.3438e-04	1.4765e+01	2.1367e+01	0.0000e+00	0.0000e+00
6.7969e-03	2.3438e-04	1.4961e+01	2.1255e+01	0.0000e+00	0.0000e+00
7.0313e-03	2.3438e-04	1.5001e+01	2.1450e+01	1.0000e+00	0.0000e+00
7.2656e-03	2.3438e-04	1.4974e+01	2.1731e+01	0.0000e+00	0.0000e+00
